quotation_row_id,quotation_code,stage_id,category_id,subcategory_id,current_description,unit,quantity,section,proposed_source_type,proposed_source_id,client_selectable,existing_product_library_match,existing_estimating_catalogue_match,explicit_estimating_master_match,match_confidence,duplicate_group,unresolved_reason,migration_status,notes
quote-105,105,stage:frame,category:frame,subcategory:labour,CEILING COFFERS,LM,,Frame Stage Labour,estimating-item,estimating:frame:labour:ceiling-coffers,false,,quote-105,,derived-runtime,estimating:frame:labour:ceiling-coffers,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-106,106,stage:frame,category:frame,subcategory:labour,LABOUR TO FRAME PORCH WITH SCISSOR TRUSS,ITEM,,Frame Stage Labour,estimating-item,estimating:frame:labour:labour-to-frame-porch-with-scissor-truss,false,,quote-106,,derived-runtime,estimating:frame:labour:labour-to-frame-porch-with-scissor-truss,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-107,107,stage:frame,category:frame,subcategory:labour,FRAMEWORKS FOR DUTCH GABLES,ITEM,,Frame Stage Labour,estimating-item,estimating:frame:labour:frameworks-for-dutch-gables,false,,quote-107,,derived-runtime,estimating:frame:labour:frameworks-for-dutch-gables,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-108,108,stage:frame,category:frame,subcategory:labour,LABOUR TO INSTALL BALCONY JOISTS,ITEM,,Frame Stage Labour,estimating-item,estimating:frame:labour:labour-to-install-balcony-joists,false,,quote-108,,derived-runtime,estimating:frame:labour:labour-to-install-balcony-joists,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-109,109,stage:frame,category:frame,subcategory:labour,INSTALL EXTERIOR STAIRS,TREAD,,Frame Stage Labour,estimating-item,estimating:frame:labour:install-exterior-stairs,false,,quote-109,,derived-runtime,estimating:frame:labour:install-exterior-stairs,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-110,110,stage:frame,category:frame,subcategory:labour,NAIL ALLOWANCE,ITEM,,Frame Stage Labour,allowance,allowance:frame:labour:nail-allowance,false,,quote-110,,derived-runtime,estimating:frame:labour:nail-allowance,,requires-review,Allowance or provisional row; not an actual product model.
quote-115,115,stage:lock-up,category:lock-up-stage-labour,subcategory:labour,LINE EAVES - FLAT,LM,,Lock-up Stage Labour,estimating-item,estimating:lock-up-stage-labour:labour:line-eaves-flat,false,,quote-115,,derived-runtime,estimating:lock-up-stage-labour:labour:line-eaves-flat,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-116,116,stage:lock-up,category:lock-up-stage-labour,subcategory:labour,LINE EAVES - RAKED,LM,,Lock-up Stage Labour,estimating-item,estimating:lock-up-stage-labour:labour:line-eaves-raked,false,,quote-116,,derived-runtime,estimating:lock-up-stage-labour:labour:line-eaves-raked,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-117,117,stage:lock-up,category:lock-up-stage-labour,subcategory:labour,ADD FOR SECOND STOREY,LM,,Lock-up Stage Labour,estimating-item,estimating:lock-up-stage-labour:labour:add-for-second-storey,false,,quote-117,,derived-runtime,estimating:lock-up-stage-labour:labour:add-for-second-storey,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-118,118,stage:lock-up,category:lock-up-stage-labour,subcategory:labour,LABOUR TO INSTALL SISALATION GROUND LEVEL,M2,-,Lock-up Stage Labour,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-119,119,stage:lock-up,category:lock-up-stage-labour,subcategory:labour,LABOUR TO INSTALL SISALATION SECOND LEVEL,M2,-,Lock-up Stage Labour,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-30034,30034,stage:lock-up,category:lock-up-stage-labour,subcategory:labour,LABOUR TO INSTALL SISALATION THIRD LEVEL,M2,,Lock-up Stage Labour,estimating-item,estimating:lock-up-stage-labour:labour:labour-to-install-sisalation-third-level,false,,quote-30034,,derived-runtime,estimating:lock-up-stage-labour:labour:labour-to-install-sisalation-third-level,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-120,120,stage:lock-up,category:lock-up-stage-labour,subcategory:labour,LABOUR TO INSTALL WALL INSULATION BATTS GROUND LEVEL,M2,-,Lock-up Stage Labour,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-30035,30035,stage:lock-up,category:lock-up-stage-labour,subcategory:labour,LABOUR TO INSTALL WALL INSULATION BATTS SECOND LEVEL,M2,,Lock-up Stage Labour,estimating-item,estimating:lock-up-stage-labour:labour:labour-to-install-wall-insulation-batts-second-level,false,,quote-30035,,derived-runtime,estimating:lock-up-stage-labour:labour:labour-to-install-wall-insulation-batts-second-level,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-30036,30036,stage:lock-up,category:lock-up-stage-labour,subcategory:labour,LABOUR TO INSTALL WALL INSULATION BATTS THIRD LEVEL,M2,,Lock-up Stage Labour,estimating-item,estimating:lock-up-stage-labour:labour:labour-to-install-wall-insulation-batts-third-level,false,,quote-30036,,derived-runtime,estimating:lock-up-stage-labour:labour:labour-to-install-wall-insulation-batts-third-level,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-121,121,stage:lock-up,category:lock-up-stage-labour,subcategory:labour,LABOUR TO INSTALL INSULATION CEILING BATTS,M2,,Lock-up Stage Labour,estimating-item,estimating:lock-up-stage-labour:labour:labour-to-install-insulation-ceiling-batts,false,,quote-121,,derived-runtime,estimating:lock-up-stage-labour:labour:labour-to-install-insulation-ceiling-batts,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-122,122,stage:lock-up,category:windows-doors,subcategory:labour,INSTALL WINDOW INFILLS TO GABLES,ITEM,,Lock-up Stage Labour,estimating-item,estimating:windows-doors:labour:install-window-infills-to-gables,false,,quote-122,,derived-runtime,estimating:windows-doors:labour:install-window-infills-to-gables,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-123,123,stage:lock-up,category:windows-doors,subcategory:labour,WINDOW INFILLS,ITEM,,Lock-up Stage Labour,assembly,assembly:windows-doors:labour:window-infills,false,,quote-123,,derived-runtime,assembly:windows-doors:labour:window-infills,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-124,124,stage:lock-up,category:lock-up-stage-labour,subcategory:labour,INSTALL HARDIES LINEA WEATHERBOARDS,M2,,Lock-up Stage Labour,estimating-item,estimating:lock-up-stage-labour:labour:install-hardies-linea-weatherboards,false,,quote-124,,derived-runtime,estimating:lock-up-stage-labour:labour:install-hardies-linea-weatherboards,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-30039,30039,stage:lock-up,category:external-cladding,subcategory:labour,INSTALL LINEA BOARD CLADDING,M2,,Lock-up Stage Labour,estimating-item,estimating:external-cladding:labour:install-linea-board-cladding,false,,quote-30039,,derived-runtime,estimating:external-cladding:labour:install-linea-board-cladding,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-125,125,stage:lock-up,category:cabinetry,subcategory:cabinet-units-components,CONSTRUCT BULKHEADS FOR BOX GUTTERS,EACH,,Lock-up Stage Labour,assembly,assembly:cabinetry:cabinet-units-components:construct-bulkheads-for-box-gutters,false,,quote-125,,derived-runtime,assembly:cabinetry:cabinet-units-components:construct-bulkheads-for-box-gutters,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-126,126,stage:lock-up,category:lock-up-stage-labour,subcategory:labour,INSTALL FIBRO SHEET & STRAPS TO EXT WALLS,M2,,Lock-up Stage Labour,estimating-item,estimating:lock-up-stage-labour:labour:install-fibro-sheet-and-straps-to-ext-walls,false,,quote-126,,derived-runtime,estimating:lock-up-stage-labour:labour:install-fibro-sheet-and-straps-to-ext-walls,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-127,127,stage:lock-up,category:external-cladding,subcategory:labour,INSTALL MATRIX CLADDING,M2,,Lock-up Stage Labour,estimating-item,estimating:external-cladding:labour:install-matrix-cladding,false,,quote-127,,derived-runtime,estimating:external-cladding:labour:install-matrix-cladding,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-128,128,stage:lock-up,category:electrical,subcategory:light-fittings,INSTALL LIGHTWEIGHT CLADDING GROUND FLOOR,M2,,Lock-up Stage Labour,estimating-item,estimating:electrical:light-fittings:install-lightweight-cladding-ground-floor,false,,quote-128,,derived-runtime,estimating:electrical:light-fittings:install-lightweight-cladding-ground-floor,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-30037,30037,stage:lock-up,category:electrical,subcategory:light-fittings,INSTALL LIGHTWEIGHT CLADDING SECOND LEVEL,M2,,Lock-up Stage Labour,estimating-item,estimating:electrical:light-fittings:install-lightweight-cladding-second-level,false,,quote-30037,,derived-runtime,estimating:electrical:light-fittings:install-lightweight-cladding-second-level,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-30038,30038,stage:lock-up,category:electrical,subcategory:light-fittings,INSTALL LIGHTWEIGHT CLADDING THIRD LEVEL,M2,,Lock-up Stage Labour,estimating-item,estimating:electrical:light-fittings:install-lightweight-cladding-third-level,false,,quote-30038,,derived-runtime,estimating:electrical:light-fittings:install-lightweight-cladding-third-level,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-129,129,stage:lock-up,category:external-cladding,subcategory:labour,INSTALL WEATHERTEX CLADDING,M2,,Lock-up Stage Labour,estimating-item,estimating:external-cladding:labour:install-weathertex-cladding,false,,quote-129,,derived-runtime,estimating:external-cladding:labour:install-weathertex-cladding,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-130,130,stage:lock-up,category:lock-up-stage-labour,subcategory:labour,INSTALL SHADOW CLAD TO GABLES,M2,,Lock-up Stage Labour,estimating-item,estimating:lock-up-stage-labour:labour:install-shadow-clad-to-gables,false,,quote-130,,derived-runtime,estimating:lock-up-stage-labour:labour:install-shadow-clad-to-gables,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-131,131,stage:lock-up,category:lock-up-stage-labour,subcategory:labour,INSTALL STEP FLASHING TO EXTERIOR WALLS,LM,,Lock-up Stage Labour,estimating-item,estimating:lock-up-stage-labour:labour:install-step-flashing-to-exterior-walls,false,,quote-131,,derived-runtime,estimating:lock-up-stage-labour:labour:install-step-flashing-to-exterior-walls,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-132,132,stage:lock-up,category:external-cladding,subcategory:labour,INSTALL HARDIFLEX SHEETING FOR RENDER,M2,,Lock-up Stage Labour,estimating-item,estimating:external-cladding:labour:install-hardiflex-sheeting-for-render,false,,quote-132,,derived-runtime,estimating:external-cladding:labour:install-hardiflex-sheeting-for-render,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-133,133,stage:lock-up,category:lock-up-stage-labour,subcategory:labour,INSTALL COLOURBOND PANELS TO EXT WALLS,M2,,Lock-up Stage Labour,estimating-item,estimating:lock-up-stage-labour:labour:install-colourbond-panels-to-ext-walls,false,,quote-133,,derived-runtime,estimating:lock-up-stage-labour:labour:install-colourbond-panels-to-ext-walls,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-134,134,stage:lock-up,category:external-cladding,subcategory:labour,INSTALL STYROFOAM CLADDING,M2,,Lock-up Stage Labour,estimating-item,estimating:external-cladding:labour:install-styrofoam-cladding,false,,quote-134,,derived-runtime,estimating:external-cladding:labour:install-styrofoam-cladding,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-135,135,stage:lock-up,category:windows-doors,subcategory:labour,ADDITIONAL HEIGHT WALLS (WINDOW INFILLS),M2,,Lock-up Stage Labour,informational,,false,,,,rule,,,not-a-catalogue-record,Informational or confirmation-only row.
quote-136,136,stage:lock-up,category:windows-doors,subcategory:labour,INSTALL GARAGE DOOR JAMB,ITEM,,Lock-up Stage Labour,estimating-item,estimating:windows-doors:labour:install-garage-door-jamb,false,,quote-136,,derived-runtime,estimating:windows-doors:labour:install-garage-door-jamb,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-137,137,stage:lock-up,category:windows-doors,subcategory:labour,FABRICATE ENTRY DOOR JAMB,ITEM,,Lock-up Stage Labour,assembly,assembly:windows-doors:labour:fabricate-entry-door-jamb,false,,quote-137,,derived-runtime,assembly:windows-doors:labour:fabricate-entry-door-jamb,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-138,138,stage:lock-up,category:windows-doors,subcategory:labour,INSTALL SINGLE ENTRY DOOR INC. JAMB/FURN,EACH,,Lock-up Stage Labour,estimating-item,estimating:windows-doors:labour:install-single-entry-door-inc-jamb-furn,false,,quote-138,,derived-runtime,estimating:windows-doors:labour:install-single-entry-door-inc-jamb-furn,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-139,139,stage:lock-up,category:electrical,subcategory:light-fittings,ADD FOR ADDITIONAL SIDELIGHTS,ITEM,,Lock-up Stage Labour,informational,,false,,,,rule,,,not-a-catalogue-record,Informational or confirmation-only row.
quote-140,140,stage:lock-up,category:flooring-tiling,subcategory:labour,LOCK-UP GROUND FLOOR,M2,,Lock-up Stage Labour,estimating-item,estimating:flooring-tiling:labour:lock-up-ground-floor,false,,quote-140,,derived-runtime,estimating:flooring-tiling:labour:lock-up-ground-floor,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-141,141,stage:lock-up,category:lock-up-stage-labour,subcategory:labour,INSTALL TIMBER HANDRAILS TO BALUSTRADES,LM,,Lock-up Stage Labour,estimating-item,estimating:lock-up-stage-labour:labour:install-timber-handrails-to-balustrades,false,,quote-141,,derived-runtime,estimating:lock-up-stage-labour:labour:install-timber-handrails-to-balustrades,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
